po_line_id,po_number,supplier_id,part_id,plant_id,source_id,order_date,requested_date,promised_date,qty_ordered,unit_price,currency
POL0015527,4502219,S0033,PN00113,P400,SRC000336,2025-07-11,2025-08-18,2025-08-20,109,54.71,USD
POL0015528,4502219,S0029,PN00367,P400,SRC001139,2025-08-29,2025-10-03,2025-10-03,314,21.78,USD
POL0015529,4502219,S0021,PN00219,P200,SRC000666,2025-05-27,2025-08-08,2025-08-10,46,117.79,USD
POL0015530,4502219,S0013,PN00094,P300,SRC000280,2025-04-10,2025-04-18,2025-04-23,164,60.96,USD
POL0015531,4502219,S0010,PN00334,P200,SRC001053,2025-03-16,2025-03-23,2025-03-23,53,262.93,USD
POL0015532,4502219,S0049,PN00229,P100,SRC000712,2025-07-02,2025-07-12,2025-07-17,500,59.98,USD
POL0015533,4502219,S0018,PN00169,P600,SRC000508,2026-02-18,2026-04-27,2026-04-27,118,4.72,USD
POL0015534,4502220,S0016,PN00321,P600,SRC001017,2026-03-04,2026-04-10,2026-04-10,455,6.34,USD
POL0015535,4502220,S0005,PN00214,P100,SRC000652,2025-03-29,2025-05-24,2025-05-24,500,24.79,USD
POL0015536,4502220,S0003,PN00111,P300,SRC000328,2025-11-15,2026-01-24,2026-01-26,100,102.67,USD
POL0015537,4502220,S0020,PN00039,P500,SRC000116,2025-11-11,2025-11-26,2025-11-28,50,62.99,USD
POL0015538,4502220,S0047,PN00124,P100,SRC000375,2025-09-19,2025-12-01,2025-12-06,99,11.52,USD
POL0015539,4502220,S0055,PN00100,P300,SRC000295,2025-08-29,2025-10-26,2025-10-26,100,25.38,USD
POL0015540,4502220,S0028,PN00392,P100,SRC001215,2025-08-08,2025-09-19,2025-09-19,12,14.92,USD
POL0015541,4502221,S0039,PN00358,P100,SRC001103,2025-10-20,2025-12-13,2025-12-13,100,40.79,USD
POL0015542,4502221,S0049,PN00253,P100,SRC000792,2025-07-13,2025-07-20,2025-07-25,50,19.13,USD
POL0015543,4502221,S0013,PN00182,P200,SRC000552,2025-04-06,2025-06-01,2025-06-01,100,21.28,USD
POL0015544,4502221,S0016,PN00361,P600,SRC001116,2025-09-08,2025-10-24,2025-10-26,100,47.52,USD
POL0015545,4502221,S0020,PN00299,P100,SRC000948,2025-07-11,2025-09-13,2025-09-13,144,40.58,USD
POL0015546,4502221,S0029,PN00284,P500,SRC000899,2025-05-13,2025-07-02,2025-07-02,63,55.48,USD
POL0015547,4502221,S0047,PN00393,P300,SRC001217,2025-08-18,2025-10-07,2025-10-12,500,60.96,USD
POL0015548,4502222,S0009,PN00292,P400,SRC000922,2026-02-02,2026-02-16,2026-02-16,500,9.43,USD
POL0015549,4502222,S0057,PN00277,P400,SRC000866,2026-01-07,2026-01-23,2026-01-28,100,21.47,USD
POL0015550,4502222,S0026,PN00048,P200,SRC000136,2025-06-26,2025-07-04,2025-07-06,500,15.3,USD
POL0015551,4502222,S0045,PN00164,P500,SRC000497,2025-02-21,2025-03-24,2025-03-24,153,19.97,USD
POL0015552,4502222,S0028,PN00306,P300,SRC000981,2025-09-16,2025-10-03,2025-10-08,500,500.79,USD
POL0015553,4502222,S0024,PN00282,P300,SRC000894,2025-09-25,2025-12-01,2025-12-06,270,10.18,USD
POL0015554,4502222,S0051,PN00160,P500,SRC000480,2025-09-27,2025-11-12,2025-11-17,54,132.48,USD
POL0015555,4502223,S0024,PN00033,P500,SRC000097,2025-02-24,2025-04-17,2025-04-17,117,45.78,USD
POL0015556,4502223,S0052,PN00296,P500,SRC000941,2025-09-26,2025-11-08,2025-11-08,500,64.99,USD
POL0015557,4502223,S0010,PN00033,P500,SRC000098,2026-01-30,2026-03-18,2026-03-23,51,47.03,USD
POL0015558,4502223,S0049,PN00151,P600,SRC000455,2025-06-22,2025-09-01,2025-09-03,19,41.5,USD
POL0015559,4502223,S0047,PN00393,P300,SRC001217,2025-11-06,2025-12-26,2025-12-26,500,57.56,USD
POL0015560,4502223,S0036,PN00035,P500,SRC000104,2025-02-19,2025-03-05,2025-03-05,500,15.96,USD
POL0015561,4502223,S0047,PN00045,P500,SRC000132,2025-07-05,2025-08-14,2025-08-14,233,19.54,USD
POL0015562,4502224,S0021,PN00360,P500,SRC001106,2025-09-09,2025-10-17,2025-10-17,86,15.82,USD
POL0015563,4502224,S0029,PN00023,P500,SRC000068,2026-01-01,2026-03-03,2026-03-03,246,3.44,USD
POL0015564,4502224,S0024,PN00282,P100,SRC000892,2025-08-14,2025-08-24,2025-08-26,50,11.47,USD
POL0015565,4502224,S0019,PN00329,P300,SRC001039,2025-03-17,2025-04-30,2025-04-30,50,29.89,USD
POL0015566,4502224,S0049,PN00232,P400,SRC000724,2025-09-09,2025-11-15,2025-11-15,139,101.43,USD
POL0015567,4502224,S0056,PN00194,P100,SRC000596,2025-10-31,2025-12-05,2025-12-10,214,18.61,USD
POL0015568,4502224,S0028,PN00300,P600,SRC000950,2025-06-11,2025-06-30,2025-06-30,90,20.18,USD
POL0015569,4502225,S0029,PN00284,P600,SRC000900,2025-12-29,2026-02-15,2026-02-20,95,56.63,USD
POL0015570,4502225,S0038,PN00092,P500,SRC000277,2025-11-20,2026-01-10,2026-01-10,98,26.63,USD
POL0015571,4502225,S0051,PN00004,P200,SRC000009,2025-07-26,2025-08-04,2025-08-09,126,46.22,USD
POL0015572,4502225,S0013,PN00182,P500,SRC000553,2025-07-29,2025-09-10,2025-09-12,500,22.36,USD
POL0015573,4502225,S0010,PN00050,P500,SRC000147,2025-05-21,2025-07-08,2025-07-13,40,58.7,USD
POL0015574,4502225,S0034,PN00318,P300,SRC001007,2025-10-19,2025-12-29,2026-01-03,141,63.87,USD
POL0015575,4502225,S0045,PN00273,P600,SRC000856,2026-03-14,2026-04-23,2026-04-23,93,66.86,USD
POL0015576,4502226,S0048,PN00225,P400,SRC000697,2026-03-23,2026-04-30,2026-04-30,121,10.85,USD
POL0015577,4502226,S0036,PN00279,P100,SRC000883,2025-09-29,2025-11-27,2025-12-02,148,41.51,USD
POL0015578,4502226,S0040,PN00230,P200,SRC000714,2025-02-27,2025-03-17,2025-03-22,34,53.98,USD
POL0015579,4502226,S0012,PN00271,P400,SRC000845,2025-09-26,2025-12-02,2025-12-07,64,20.84,USD
POL0015580,4502226,S0021,PN00377,P600,SRC001171,2025-10-02,2025-12-07,2025-12-07,115,119.31,USD
POL0015581,4502226,S0042,PN00306,P300,SRC000982,2025-04-14,2025-04-21,2025-04-21,100,485.56,USD
POL0015582,4502226,S0035,PN00095,P300,SRC000284,2025-12-15,2025-12-29,2026-01-03,500,13.13,USD
POL0015583,4502227,S0031,PN00136,P500,SRC000412,2026-01-18,2026-02-21,2026-02-21,500,29.53,USD
POL0015584,4502227,S0020,PN00069,P400,SRC000219,2025-11-24,2026-02-02,2026-02-02,411,30.36,USD
POL0015585,4502227,S0022,PN00002,P300,SRC000006,2025-09-07,2025-11-02,2025-11-07,238,32.35,USD
POL0015586,4502227,S0038,PN00079,P500,SRC000241,2025-01-10,2025-03-19,2025-03-19,165,23.35,USD
POL0015587,4502227,S0026,PN00328,P100,SRC001034,2026-02-25,2026-04-09,2026-04-09,500,9.17,USD
POL0015588,4502227,S0046,PN00220,P600,SRC000673,2025-05-14,2025-05-21,2025-05-21,48,6.72,USD
POL0015589,4502227,S0008,PN00037,P400,SRC000110,2026-01-19,2026-03-11,2026-03-11,537,20.16,USD
POL0015590,4502228,S0041,PN00275,P100,SRC000858,2025-06-23,2025-08-04,2025-08-06,50,41.88,USD
POL0015591,4502228,S0060,PN00132,P200,SRC000397,2025-01-20,2025-03-09,2025-03-09,63,22.51,USD
POL0015592,4502228,S0050,PN00123,P300,SRC000372,2025-06-04,2025-07-22,2025-07-22,100,28.56,USD
POL0015593,4502228,S0057,PN00324,P300,SRC001021,2026-03-19,2026-04-02,2026-04-02,63,26.08,USD
POL0015594,4502228,S0054,PN00025,P100,SRC000071,2025-12-12,2026-01-14,2026-01-19,73,19.58,USD
POL0015595,4502228,S0014,PN00241,P600,SRC000751,2025-06-02,2025-07-30,2025-07-30,500,34.01,USD
POL0015596,4502228,S0042,PN00228,P300,SRC000708,2025-10-04,2025-10-18,2025-10-23,500,6.98,USD
POL0015597,4502229,S0011,PN00294,P600,SRC000934,2025-11-21,2025-12-06,2025-12-11,154,26.93,USD
POL0015598,4502229,S0043,PN00017,P100,SRC000054,2025-12-30,2026-02-16,2026-02-16,100,38.57,USD
POL0015599,4502229,S0022,PN00354,P100,SRC001095,2025-01-18,2025-03-10,2025-03-10,67,12.75,USD
POL0015600,4502229,S0016,PN00341,P200,SRC001067,2025-03-03,2025-05-02,2025-05-04,214,12.29,USD
POL0015601,4502229,S0009,PN00204,P300,SRC000630,2025-09-24,2025-10-11,2025-10-13,43,112.17,USD
POL0015602,4502229,S0034,PN00088,P100,SRC000266,2025-11-26,2026-01-25,2026-01-25,500,159.68,USD
POL0015603,4502229,S0023,PN00172,P100,SRC000519,2026-03-03,2026-04-29,2026-05-01,110,35.56,USD
POL0015604,4502230,S0034,PN00010,P600,SRC000026,2025-05-16,2025-07-09,2025-07-09,68,74.84,USD
POL0015605,4502230,S0011,PN00294,P100,SRC000935,2025-09-10,2025-11-13,2025-11-13,121,24.74,USD
POL0015606,4502230,S0029,PN00023,P100,SRC000069,2026-01-10,2026-03-23,2026-03-23,181,3.16,USD
POL0015607,4502230,S0010,PN00397,P100,SRC001225,2025-03-24,2025-05-13,2025-05-13,100,11.7,USD
POL0015608,4502230,S0038,PN00304,P600,SRC000973,2026-02-23,2026-05-06,2026-05-08,500,89.02,USD
POL0015609,4502230,S0029,PN00367,P100,SRC001133,2026-03-02,2026-04-02,2026-04-02,331,18.85,USD
POL0015610,4502230,S0038,PN00304,P600,SRC000973,2025-06-29,2025-09-09,2025-09-09,500,93.5,USD
POL0015611,4502231,S0008,PN00140,P600,SRC000425,2025-05-23,2025-06-26,2025-06-26,218,41.32,USD
POL0015612,4502231,S0031,PN00211,P200,SRC000645,2025-05-16,2025-06-20,2025-06-20,211,27.57,USD
POL0015613,4502231,S0055,PN00297,P200,SRC000944,2026-02-08,2026-04-23,2026-04-25,92,75.02,USD
POL0015614,4502231,S0035,PN00095,P500,SRC000286,2025-12-02,2026-02-13,2026-02-13,500,14.0,USD
POL0015615,4502231,S0016,PN00367,P400,SRC001137,2025-01-29,2025-04-02,2025-04-02,696,21.97,USD
POL0015616,4502231,S0034,PN00332,P200,SRC001048,2025-04-07,2025-05-16,2025-05-16,84,77.8,USD
POL0015617,4502231,S0002,PN00190,P200,SRC000581,2026-03-27,2026-06-06,2026-06-06,137,91.49,USD
POL0015618,4502232,S0020,PN00272,P600,SRC000852,2025-08-07,2025-09-28,2025-10-03,221,14.62,USD
POL0015619,4502232,S0041,PN00128,P300,SRC000387,2025-07-18,2025-08-29,2025-08-29,109,57.94,USD
POL0015620,4502232,S0034,PN00081,P100,SRC000248,2025-11-18,2026-01-14,2026-01-14,62,6.34,USD
POL0015621,4502232,S0029,PN00178,P100,SRC000534,2025-10-27,2025-12-05,2025-12-05,169,68.66,USD
POL0015622,4502232,S0012,PN00089,P500,SRC000269,2025-07-13,2025-09-25,2025-09-30,100,86.05,USD
POL0015623,4502232,S0039,PN00078,P400,SRC000237,2026-02-22,2026-03-03,2026-03-03,50,46.73,USD
POL0015624,4502232,S0008,PN00122,P400,SRC000369,2025-08-12,2025-10-04,2025-10-09,216,72.64,USD
POL0015625,4502233,S0056,PN00060,P300,SRC000185,2025-06-23,2025-08-20,2025-08-20,100,75.19,USD
POL0015626,4502233,S0007,PN00183,P600,SRC000555,2025-12-04,2026-01-07,2026-01-07,316,27.42,USD
POL0015627,4502233,S0007,PN00154,P600,SRC000464,2025-06-07,2025-08-05,2025-08-05,46,29.53,USD
POL0015628,4502233,S0029,PN00237,P400,SRC000737,2025-03-10,2025-05-02,2025-05-07,100,22.62,USD
POL0015629,4502233,S0009,PN00203,P100,SRC000629,2025-05-25,2025-07-12,2025-07-12,165,40.36,USD
POL0015630,4502233,S0010,PN00082,P500,SRC000251,2025-07-14,2025-08-28,2025-08-28,235,5.21,USD
POL0015631,4502233,S0038,PN00035,P200,SRC000103,2025-02-03,2025-02-22,2025-02-22,149,15.1,USD
POL0015632,4502234,S0047,PN00362,P400,SRC001118,2025-06-11,2025-08-23,2025-08-23,21,17.76,USD
POL0015633,4502234,S0055,PN00368,P200,SRC001140,2025-09-15,2025-11-10,2025-11-10,100,11.84,USD
POL0015634,4502234,S0041,PN00340,P400,SRC001064,2025-11-28,2026-01-15,2026-01-15,192,114.67,USD
POL0015635,4502234,S0031,PN00211,P200,SRC000645,2025-08-05,2025-09-09,2025-09-09,100,26.78,USD
POL0015636,4502234,S0034,PN00227,P100,SRC000703,2025-06-12,2025-07-24,2025-07-26,94,92.57,USD
POL0015637,4502234,S0018,PN00110,P500,SRC000326,2025-07-22,2025-09-09,2025-09-11,596,47.33,USD
POL0015638,4502234,S0004,PN00122,P100,SRC000365,2025-06-07,2025-06-20,2025-06-25,167,76.71,USD
POL0015639,4502235,S0005,PN00301,P400,SRC000953,2025-03-28,2025-04-17,2025-04-17,114,26.91,USD
POL0015640,4502235,S0025,PN00262,P100,SRC000821,2025-06-01,2025-08-04,2025-08-04,105,4.75,USD
POL0015641,4502235,S0006,PN00231,P100,SRC000721,2025-11-26,2025-12-17,2025-12-17,48,15.88,USD
POL0015642,4502235,S0016,PN00367,P500,SRC001134,2025-11-04,2025-11-21,2025-11-21,62,17.96,USD
POL0015643,4502235,S0038,PN00013,P200,SRC000034,2025-08-10,2025-08-28,2025-08-28,43,125.66,USD
POL0015644,4502235,S0034,PN00081,P300,SRC000250,2025-03-13,2025-04-15,2025-04-15,500,5.84,USD
POL0015645,4502235,S0022,PN00002,P400,SRC000005,2025-05-19,2025-07-24,2025-07-29,37,37.05,USD
POL0015646,4502236,S0044,PN00342,P400,SRC001072,2025-01-23,2025-04-04,2025-04-04,26,34.13,USD
POL0015647,4502236,S0016,PN00367,P400,SRC001137,2025-02-11,2025-04-15,2025-04-15,60,21.64,USD
POL0015648,4502236,S0012,PN00263,P200,SRC000825,2025-10-28,2025-11-06,2025-11-11,127,24.74,USD
POL0015649,4502236,S0009,PN00377,P600,SRC001173,2025-04-22,2025-05-01,2025-05-01,100,121.43,USD
POL0015650,4502236,S0010,PN00067,P400,SRC000210,2025-09-13,2025-11-07,2025-11-07,500,9.51,USD
POL0015651,4502236,S0030,PN00386,P300,SRC001198,2025-06-23,2025-09-02,2025-09-07,173,58.86,USD
POL0015652,4502236,S0030,PN00098,P600,SRC000290,2025-11-16,2026-01-28,2026-01-30,500,82.94,USD
POL0015653,4502237,S0042,PN00226,P400,SRC000698,2026-03-02,2026-03-23,2026-03-23,500,13.4,USD
POL0015654,4502237,S0016,PN00367,P500,SRC001134,2026-02-05,2026-02-22,2026-02-22,42,18.85,USD
POL0015655,4502237,S0038,PN00035,P500,SRC000105,2025-02-01,2025-04-02,2025-04-07,500,13.63,USD
POL0015656,4502237,S0040,PN00331,P600,SRC001043,2026-01-29,2026-03-27,2026-03-29,150,16.87,USD
POL0015657,4502237,S0052,PN00041,P200,SRC000124,2025-11-22,2026-02-04,2026-02-04,100,19.7,USD
POL0015658,4502237,S0058,PN00390,P100,SRC001206,2025-09-14,2025-09-26,2025-09-26,100,42.58,USD
POL0015659,4502237,S0007,PN00154,P600,SRC000464,2025-05-09,2025-07-07,2025-07-09,82,30.36,USD
POL0015660,4502238,S0026,PN00044,P100,SRC000131,2025-12-28,2026-03-02,2026-03-02,100,15.54,USD
POL0015661,4502238,S0038,PN00015,P400,SRC000044,2025-09-19,2025-11-02,2025-11-02,89,30.66,USD
POL0015662,4502238,S0031,PN00291,P500,SRC000919,2025-11-05,2025-12-12,2025-12-17,63,32.36,USD
POL0015663,4502238,S0033,PN00337,P300,SRC001060,2025-06-27,2025-08-10,2025-08-10,309,53.81,USD
POL0015664,4502238,S0007,PN00362,P400,SRC001119,2025-01-28,2025-03-31,2025-04-05,500,16.19,USD
POL0015665,4502238,S0024,PN00233,P100,SRC000727,2025-04-16,2025-04-24,2025-04-29,100,18.59,USD
POL0015666,4502238,S0022,PN00354,P100,SRC001095,2025-09-11,2025-11-01,2025-11-06,70,11.87,USD
POL0015667,4502239,S0046,PN00302,P200,SRC000966,2026-02-14,2026-03-21,2026-03-23,50,17.12,USD
POL0015668,4502239,S0029,PN00134,P500,SRC000407,2025-06-28,2025-08-27,2025-08-27,500,88.15,USD
POL0015669,4502239,S0024,PN00185,P500,SRC000560,2025-01-02,2025-03-12,2025-03-12,344,14.31,USD
POL0015670,4502239,S0050,PN00123,P200,SRC000374,2025-06-13,2025-06-25,2025-06-25,116,31.77,USD
POL0015671,4502239,S0024,PN00233,P200,SRC000725,2025-10-21,2025-12-07,2025-12-09,76,19.41,USD
POL0015672,4502239,S0036,PN00046,P600,SRC000133,2025-09-18,2025-11-14,2025-11-14,500,9.34,USD
POL0015673,4502239,S0008,PN00037,P100,SRC000108,2025-06-07,2025-08-09,2025-08-11,49,19.81,USD
POL0015674,4502240,S0035,PN00327,P600,SRC001032,2025-05-12,2025-05-22,2025-05-27,39,67.62,USD
POL0015675,4502240,S0015,PN00246,P500,SRC000764,2025-09-10,2025-11-12,2025-11-12,250,7.76,USD
POL0015676,4502240,S0029,PN00367,P500,SRC001136,2025-10-16,2025-12-04,2025-12-04,316,19.9,USD
POL0015677,4502240,S0025,PN00221,P100,SRC000676,2025-03-02,2025-04-15,2025-04-15,148,54.6,USD
POL0015678,4502240,S0034,PN00049,P400,SRC000142,2025-05-24,2025-08-05,2025-08-07,83,16.63,USD
POL0015679,4502240,S0006,PN00255,P100,SRC000795,2026-02-05,2026-02-12,2026-02-12,118,88.78,USD
POL0015680,4502240,S0020,PN00039,P200,SRC000118,2025-09-24,2025-11-03,2025-11-03,535,64.41,USD
POL0015681,4502241,S0053,PN00335,P400,SRC001055,2026-03-10,2026-04-18,2026-04-20,77,14.99,USD
POL0015682,4502241,S0038,PN00014,P500,SRC000043,2026-03-07,2026-05-06,2026-05-06,70,16.38,USD
POL0015683,4502241,S0060,PN00126,P300,SRC000380,2026-03-14,2026-05-21,2026-05-21,164,45.94,USD
POL0015684,4502241,S0031,PN00080,P300,SRC000242,2025-01-27,2025-03-13,2025-03-13,54,30.57,USD
POL0015685,4502241,S0035,PN00327,P200,SRC001033,2025-05-10,2025-06-27,2025-06-27,53,73.93,USD
POL0015686,4502241,S0051,PN00230,P200,SRC000716,2025-01-07,2025-01-14,2025-01-14,118,45.22,USD
POL0015687,4502241,S0023,PN00118,P300,SRC000353,2025-04-22,2025-05-29,2025-05-29,21,18.95,USD
POL0015688,4502242,S0026,PN00186,P500,SRC000567,2026-03-08,2026-05-07,2026-05-12,71,78.44,USD
POL0015689,4502242,S0006,PN00231,P400,SRC000719,2025-03-28,2025-05-30,2025-06-04,500,17.28,USD
POL0015690,4502242,S0055,PN00194,P300,SRC000599,2025-10-20,2025-12-22,2025-12-24,123,17.17,USD
POL0015691,4502242,S0022,PN00002,P300,SRC000006,2025-12-18,2026-02-12,2026-02-12,100,32.36,USD
POL0015692,4502242,S0029,PN00036,P500,SRC000107,2025-07-12,2025-08-17,2025-08-17,500,52.16,USD
POL0015693,4502242,S0031,PN00326,P500,SRC001030,2026-02-24,2026-04-27,2026-04-29,100,48.13,USD
POL0015694,4502242,S0024,PN00282,P100,SRC000892,2025-08-13,2025-08-23,2025-08-25,442,12.45,USD
POL0015695,4502243,S0057,PN00250,P400,SRC000784,2026-02-07,2026-02-21,2026-02-21,609,11.21,USD
POL0015696,4502243,S0031,PN00291,P500,SRC000919,2025-06-20,2025-07-27,2025-07-27,28,33.77,USD
POL0015697,4502243,S0054,PN00016,P100,SRC000047,2026-03-11,2026-04-30,2026-05-05,100,132.23,USD
POL0015698,4502243,S0003,PN00111,P300,SRC000328,2025-07-16,2025-09-24,2025-09-24,261,104.23,USD
POL0015699,4502243,S0031,PN00389,P100,SRC001205,2025-10-11,2025-10-24,2025-10-24,50,80.84,USD
POL0015700,4502243,S0046,PN00390,P600,SRC001209,2025-04-30,2025-05-19,2025-05-24,95,43.21,USD
POL0015701,4502243,S0045,PN00394,P300,SRC001218,2025-11-28,2026-02-02,2026-02-07,72,118.2,USD
POL0015702,4502244,S0056,PN00223,P600,SRC000686,2025-08-20,2025-10-28,2025-10-28,100,7.32,USD
POL0015703,4502244,S0026,PN00043,P400,SRC000127,2026-03-30,2026-05-29,2026-05-29,331,82.57,USD
POL0015704,4502244,S0028,PN00383,P300,SRC001192,2025-02-25,2025-03-13,2025-03-18,500,36.77,USD
POL0015705,4502244,S0040,PN00216,P300,SRC000660,2025-06-19,2025-08-02,2025-08-07,272,28.79,USD
POL0015706,4502244,S0031,PN00389,P300,SRC001204,2026-02-08,2026-03-12,2026-03-12,500,78.46,USD
POL0015707,4502244,S0029,PN00156,P600,SRC000469,2025-07-24,2025-09-09,2025-09-09,50,68.78,USD
POL0015708,4502244,S0011,PN00200,P500,SRC000619,2025-01-11,2025-03-23,2025-03-28,62,29.01,USD
POL0015709,4502245,S0026,PN00043,P400,SRC000127,2025-04-14,2025-06-13,2025-06-13,120,84.47,USD
POL0015710,4502245,S0005,PN00249,P500,SRC000778,2025-04-05,2025-06-18,2025-06-23,61,27.01,USD
POL0015711,4502245,S0029,PN00375,P400,SRC001167,2025-03-27,2025-05-13,2025-05-13,152,7.45,USD
POL0015712,4502245,S0045,PN00207,P100,SRC000635,2025-11-11,2025-11-25,2025-11-30,14,157.62,USD
POL0015713,4502245,S0002,PN00190,P200,SRC000581,2025-03-29,2025-06-08,2025-06-08,100,90.02,USD
POL0015714,4502245,S0029,PN00178,P100,SRC000534,2025-07-20,2025-08-28,2025-08-30,100,70.47,USD
POL0015715,4502245,S0026,PN00219,P200,SRC000667,2025-11-23,2025-12-11,2025-12-16,500,147.37,USD
POL0015716,4502246,S0057,PN00277,P600,SRC000867,2026-03-09,2026-03-26,2026-03-26,50,19.17,USD
POL0015717,4502246,S0057,PN00293,P400,SRC000930,2025-11-21,2025-12-01,2025-12-03,331,53.85,USD
POL0015718,4502246,S0020,PN00039,P100,SRC000117,2026-01-19,2026-04-04,2026-04-06,126,58.94,USD
POL0015719,4502246,S0010,PN00113,P500,SRC000331,2025-12-12,2026-02-20,2026-02-22,100,55.42,USD
POL0015720,4502246,S0028,PN00303,P200,SRC000968,2025-01-24,2025-02-28,2025-03-02,86,23.86,USD
POL0015721,4502246,S0030,PN00098,P600,SRC000290,2025-11-13,2026-01-25,2026-01-30,500,86.16,USD
POL0015722,4502246,S0035,PN00093,P600,SRC000279,2025-03-03,2025-03-15,2025-03-15,125,6.62,USD
POL0015723,4502247,S0012,PN00142,P300,SRC000431,2025-11-15,2026-01-01,2026-01-01,500,59.58,USD
POL0015724,4502247,S0020,PN00117,P500,SRC000349,2025-06-01,2025-06-15,2025-06-17,500,32.83,USD
POL0015725,4502247,S0059,PN00276,P100,SRC000862,2025-05-24,2025-07-24,2025-07-26,93,39.5,USD
POL0015726,4502247,S0023,PN00352,P100,SRC001090,2025-01-31,2025-03-10,2025-03-10,128,12.38,USD
POL0015727,4502247,S0007,PN00362,P600,SRC001122,2025-09-01,2025-11-13,2025-11-13,289,15.55,USD
POL0015728,4502247,S0006,PN00056,P400,SRC000174,2025-01-10,2025-03-20,2025-03-20,115,27.06,USD
POL0015729,4502247,S0039,PN00278,P600,SRC000871,2025-10-30,2025-11-07,2025-11-09,500,90.66,USD
POL0015730,4502248,S0056,PN00109,P600,SRC000321,2025-07-19,2025-09-20,2025-09-20,50,21.15,USD
POL0015731,4502248,S0053,PN00335,P200,SRC001056,2025-11-09,2025-11-27,2025-11-27,260,13.88,USD
POL0015732,4502248,S0048,PN00224,P100,SRC000694,2025-01-24,2025-02-01,2025-02-01,500,33.2,USD
POL0015733,4502248,S0011,PN00200,P500,SRC000619,2025-02-10,2025-04-22,2025-04-22,24,27.45,USD
POL0015734,4502248,S0021,PN00219,P500,SRC000668,2026-02-04,2026-04-18,2026-04-18,500,136.79,USD
POL0015735,4502248,S0021,PN00073,P600,SRC000226,2025-03-13,2025-05-21,2025-05-21,104,99.09,USD
POL0015736,4502248,S0045,PN00164,P500,SRC000497,2026-02-05,2026-03-08,2026-03-10,59,19.77,USD
POL0015737,4502249,S0024,PN00050,P500,SRC000146,2025-05-05,2025-07-09,2025-07-09,1009,56.87,USD
POL0015738,4502249,S0039,PN00078,P200,SRC000238,2025-11-04,2026-01-10,2026-01-10,90,55.78,USD
POL0015739,4502249,S0005,PN00109,P300,SRC000323,2025-08-20,2025-09-02,2025-09-02,738,17.57,USD
POL0015740,4502249,S0007,PN00210,P500,SRC000641,2025-09-03,2025-10-13,2025-10-15,353,38.46,USD
POL0015741,4502249,S0001,PN00245,P500,SRC000761,2025-06-18,2025-08-25,2025-08-25,100,1.03,USD
POL0015742,4502249,S0016,PN00398,P600,SRC001226,2025-07-07,2025-08-29,2025-09-03,500,49.35,USD
POL0015743,4502249,S0014,PN00241,P400,SRC000753,2026-03-22,2026-05-10,2026-05-10,66,38.13,USD
POL0015744,4502250,S0031,PN00367,P500,SRC001135,2025-02-17,2025-03-23,2025-03-23,89,18.36,USD
POL0015745,4502250,S0025,PN00008,P600,SRC000021,2026-01-05,2026-01-21,2026-01-26,500,151.5,USD
POL0015746,4502250,S0031,PN00237,P400,SRC000738,2025-05-07,2025-06-30,2025-07-02,180,22.19,USD
POL0015747,4502250,S0042,PN00153,P600,SRC000460,2025-07-07,2025-07-24,2025-07-24,500,114.37,USD
POL0015748,4502250,S0024,PN00033,P500,SRC000097,2026-03-27,2026-05-18,2026-05-20,67,47.69,USD
POL0015749,4502250,S0010,PN00067,P200,SRC000214,2025-04-27,2025-05-17,2025-05-17,378,9.51,USD
POL0015750,4502250,S0011,PN00020,P500,SRC000062,2025-03-28,2025-05-29,2025-06-03,500,13.9,USD
POL0015751,4502251,S0041,PN00150,P600,SRC000449,2025-10-20,2025-12-30,2025-12-30,100,9.13,USD
POL0015752,4502251,S0031,PN00211,P200,SRC000645,2026-02-23,2026-03-30,2026-04-04,176,26.64,USD
POL0015753,4502251,S0025,PN00190,P600,SRC000580,2025-06-02,2025-06-20,2025-06-20,50,90.47,USD
POL0015754,4502251,S0052,PN00296,P500,SRC000941,2025-02-03,2025-03-18,2025-03-18,500,64.1,USD
POL0015755,4502251,S0006,PN00255,P100,SRC000795,2025-10-28,2025-11-04,2025-11-04,100,84.09,USD
POL0015756,4502251,S0009,PN00130,P500,SRC000392,2026-03-08,2026-04-26,2026-04-28,97,16.12,USD
POL0015757,4502251,S0015,PN00112,P400,SRC000330,2026-02-21,2026-04-09,2026-04-14,132,9.63,USD
