shipment_id,po_line_id,carrier_id,ship_date,delivery_date,qty_shipped,qty_received,qty_rejected,freight_cost,duty_cost,insurance_cost,handling_cost,status
SH8012756,POL0011049,C07,2025-07-11,2025-07-24,58,57,1,583.37,602.02,47.29,59.29,RECEIVED
SH8012757,POL0011050,C07,2026-04-10,2026-04-27,85,85,0,591.33,276.58,45.06,25.64,RECEIVED
SH8012758,POL0011051,C05,2025-03-13,2025-03-21,89,89,0,99.74,12.72,5.02,81.87,RECEIVED
SH8012759,POL0011052,C06,2025-10-24,2025-10-30,68,68,0,2082.38,550.38,47.35,61.05,RECEIVED
SH8012760,POL0011053,C01,2026-04-12,2026-05-10,120,117,3,84.58,112.26,4.94,18.06,RECEIVED
SH8012761,POL0011054,C01,2025-03-04,2025-03-30,500,500,0,2068.78,594.41,181.58,53.67,RECEIVED
SH8012762,POL0011055,C03,2026-02-18,2026-03-20,55,55,0,347.35,706.81,40.59,116.42,RECEIVED
SH8012763,POL0011056,C05,2025-06-02,2025-06-21,75,75,0,16.22,68.74,2.54,74.63,RECEIVED
SH8012764,POL0011057,C06,2025-05-09,2025-05-22,100,100,0,355.18,44.22,24.21,54.67,RECEIVED
SH8012765,POL0011058,C07,2025-05-29,2025-06-24,308,299,9,456.5,676.61,35.1,111.15,RECEIVED
SH8012766,POL0011058,C07,2025-06-12,2025-06-25,192,192,0,358.19,52.84,22.54,118.43,RECEIVED
SH8012767,POL0011059,C03,2025-08-22,2025-08-24,147,146,1,84.14,0.0,7.33,112.87,RECEIVED
SH8012768,POL0011060,C03,2025-05-13,2025-05-24,52,52,0,114.24,240.0,8.2,24.05,RECEIVED
SH8012769,POL0011060,C01,2025-05-19,2025-05-30,63,63,0,60.23,251.91,9.93,50.17,RECEIVED
SH8012770,POL0011061,C02,2025-07-09,2025-07-21,100,96,4,89.75,32.94,4.47,67.83,RECEIVED
SH8012771,POL0011062,C05,2025-06-12,2025-06-27,280,278,2,189.75,276.01,16.45,35.78,RECEIVED
SH8012772,POL0011063,C04,2025-10-09,2025-11-01,54,54,0,207.66,146.64,11.91,78.76,RECEIVED
SH8012773,POL0011063,C05,2025-10-09,2025-10-31,65,65,0,154.93,412.4,14.33,90.95,RECEIVED
SH8012774,POL0011064,C07,2026-03-08,2026-03-13,98,98,0,34.74,22.86,1.77,67.23,RECEIVED
SH8012775,POL0011065,C03,2025-06-11,2025-06-30,74,74,0,96.77,230.5,8.16,114.24,RECEIVED
SH8012776,POL0011066,C01,2025-11-01,2025-11-10,500,500,0,1008.6,0.0,178.66,97.94,RECEIVED
SH8012777,POL0011067,C06,2025-06-07,2025-07-04,100,100,0,388.45,373.29,12.9,90.39,RECEIVED
SH8012778,POL0011068,C04,2025-05-15,2025-05-22,63,63,0,34.33,39.9,2.47,118.21,RECEIVED
SH8012779,POL0011069,C01,2025-02-27,2025-03-15,214,212,2,903.77,1026.77,52.36,87.0,RECEIVED
SH8012780,POL0011070,C06,2025-11-24,2025-12-13,134,134,0,1719.99,622.56,44.41,52.55,RECEIVED
SH8012781,POL0011071,C02,2025-05-04,2025-05-20,23,23,0,130.23,42.77,3.86,92.07,RECEIVED
SH8012782,POL0011071,C07,2025-05-24,2025-06-06,16,16,0,28.17,69.07,2.69,18.91,RECEIVED
SH8012783,POL0011072,C07,2025-10-05,2025-10-25,33,33,0,59.82,95.14,4.83,68.62,RECEIVED
SH8012784,POL0011072,C04,2025-09-27,2025-10-23,46,46,0,51.97,181.45,6.74,68.62,RECEIVED
SH8012785,POL0011073,C01,2026-03-27,2026-04-09,93,93,0,103.21,316.23,13.11,67.42,RECEIVED
SH8012786,POL0011074,C03,2025-12-05,2026-01-04,62,62,0,77.15,71.57,9.37,18.82,RECEIVED
SH8012787,POL0011075,C03,2026-04-14,2026-04-28,200,200,0,114.4,26.62,7.9,112.61,RECEIVED
SH8012788,POL0011075,C04,2026-04-12,2026-05-04,300,300,0,224.72,16.58,11.84,57.88,RECEIVED
SH8012789,POL0011076,C04,2025-12-18,2025-12-28,483,464,19,243.33,48.16,25.65,73.38,RECEIVED
SH8012790,POL0011077,C04,2025-08-25,2025-08-30,225,225,0,895.38,0.0,159.38,111.63,RECEIVED
SH8012791,POL0011078,C02,2025-10-28,2025-11-30,141,141,0,764.02,51.63,34.57,22.03,RECEIVED
SH8012792,POL0011079,C01,2026-02-06,2026-02-21,500,500,0,860.22,256.49,64.1,18.32,RECEIVED
SH8012793,POL0011080,C05,2026-03-08,2026-03-26,37,37,0,131.05,181.16,11.24,59.1,RECEIVED
SH8012794,POL0011081,C02,2025-07-05,2025-07-19,370,370,0,467.28,352.82,11.77,44.35,RECEIVED
SH8012795,POL0011082,C07,2025-12-15,2026-01-04,46,46,0,52.92,90.63,3.18,105.2,RECEIVED
SH8012796,POL0011082,C03,2025-12-03,2025-12-24,54,54,0,66.1,3.6,3.73,55.64,RECEIVED
SH8012797,POL0011083,C04,2026-05-04,2026-05-20,112,112,0,39.43,42.37,3.08,84.62,RECEIVED
SH8012798,POL0011084,C05,2025-08-03,2025-08-23,34,34,0,36.35,54.33,3.59,76.88,RECEIVED
SH8012799,POL0011085,C04,2026-01-14,2026-01-20,64,62,2,57.53,37.25,3.0,81.54,RECEIVED
SH8012800,POL0011086,C02,2025-09-21,2025-10-03,127,127,0,1948.53,1342.24,81.05,27.3,RECEIVED
SH8012801,POL0011086,C03,2025-09-26,2025-10-08,70,69,1,491.13,520.37,44.03,28.31,RECEIVED
SH8012802,POL0011087,C02,2025-08-08,2025-08-26,500,500,0,231.56,185.83,9.96,91.64,RECEIVED
SH8012803,POL0011088,C04,2025-05-20,2025-06-11,73,70,3,462.25,226.9,31.86,29.64,RECEIVED
SH8012804,POL0011088,C01,2025-05-27,2025-06-11,57,57,0,307.33,236.41,25.95,91.6,RECEIVED
SH8012805,POL0011089,C05,2025-03-30,2025-04-02,500,500,0,9656.65,0.0,581.1,65.74,RECEIVED
SH8012806,POL0011090,C04,2025-09-09,2025-09-14,91,91,0,36.37,118.1,4.32,54.73,RECEIVED
SH8012807,POL0011091,C05,2026-03-10,2026-03-12,102,102,0,68.18,267.7,9.6,15.38,RECEIVED
SH8012808,POL0011092,C05,2025-06-11,2025-06-28,101,101,0,91.8,134.88,18.03,112.62,RECEIVED
SH8012809,POL0011093,C01,2025-12-15,2026-01-13,50,49,1,195.65,156.58,12.03,23.32,RECEIVED
SH8012810,POL0011094,C04,2026-02-14,2026-02-25,90,90,0,279.99,554.6,27.32,18.85,RECEIVED
SH8012811,POL0011095,C04,2025-11-05,2025-11-19,33,33,0,238.02,112.68,12.09,81.22,RECEIVED
SH8012812,POL0011095,C04,2025-11-05,2025-11-17,27,27,0,138.71,98.42,9.89,79.12,RECEIVED
SH8012813,POL0011096,C02,2026-05-09,2026-05-20,237,237,0,85.9,134.12,5.63,104.61,RECEIVED
SH8012814,POL0011097,C05,2025-06-05,2025-06-14,89,89,0,457.87,102.77,25.84,76.92,RECEIVED
SH8012815,POL0011098,C05,2026-01-27,2026-01-29,113,113,0,269.62,712.86,29.05,51.73,RECEIVED
SH8012816,POL0011098,C02,2026-01-27,2026-01-29,80,80,0,466.61,232.87,20.57,79.7,RECEIVED
SH8012817,POL0011099,C07,2026-02-11,2026-02-20,91,91,0,55.25,84.56,3.57,83.48,RECEIVED
SH8012818,POL0011100,C01,2026-04-25,2026-05-07,32,30,2,10.61,13.74,0.73,81.99,RECEIVED
SH8012819,POL0011101,C04,2025-05-11,2025-05-30,59,59,0,41.64,80.43,4.84,77.52,RECEIVED
SH8012820,POL0011102,C03,2025-05-13,2025-06-05,133,133,0,524.56,736.49,52.06,42.82,RECEIVED
SH8012821,POL0011103,C05,2025-01-16,2025-01-19,151,151,0,328.71,253.2,40.95,56.79,RECEIVED
SH8012822,POL0011104,C07,2025-08-25,2025-08-27,114,114,0,261.36,0.0,15.82,106.06,RECEIVED
SH8012823,POL0011105,C06,2025-02-15,2025-02-21,153,153,0,758.43,0.0,41.02,59.71,RECEIVED
SH8012824,POL0011106,C07,2025-03-29,2025-04-10,306,306,0,169.09,60.42,9.07,35.75,RECEIVED
SH8012825,POL0011107,C03,2025-05-29,2025-06-18,46,46,0,145.87,174.03,8.68,101.71,RECEIVED
SH8012826,POL0011107,C05,2025-06-06,2025-06-27,54,54,0,82.99,118.11,10.18,106.66,RECEIVED
SH8012827,POL0011108,C06,2025-10-21,2025-10-27,500,500,0,3996.81,1727.88,97.94,47.37,RECEIVED
SH8012828,POL0011109,C05,2025-10-08,2025-10-14,141,141,0,47.68,0.75,7.6,89.79,RECEIVED
SH8012829,POL0011110,C05,2026-04-15,2026-05-07,86,86,0,172.79,39.74,16.65,118.01,RECEIVED
SH8012830,POL0011111,C07,2025-02-14,2025-03-04,135,131,4,173.88,211.59,27.2,26.37,RECEIVED
SH8012831,POL0011112,C03,2026-03-08,2026-04-06,60,60,0,26.23,20.84,4.84,40.95,RECEIVED
SH8012832,POL0011113,C06,2025-04-21,2025-04-24,500,500,0,1145.01,731.69,44.66,117.83,RECEIVED
SH8012833,POL0011114,C05,2026-04-06,2026-05-01,119,119,0,699.51,62.03,45.7,104.3,RECEIVED
SH8012834,POL0011115,C06,2026-01-14,2026-01-29,36,36,0,55.31,48.9,3.14,112.69,RECEIVED
SH8012835,POL0011115,C05,2026-01-06,2026-01-30,49,49,0,44.99,60.3,4.28,115.36,RECEIVED
SH8012836,POL0011116,C02,2025-09-20,2025-10-22,500,493,7,341.75,5.18,10.0,103.94,RECEIVED
SH8012837,POL0011117,C05,2025-12-12,2025-12-17,308,302,6,576.5,302.23,31.99,107.03,RECEIVED
SH8012838,POL0011117,C07,2025-12-13,2025-12-17,192,192,0,394.71,85.19,20.34,89.54,RECEIVED
SH8012839,POL0011118,C05,2025-03-26,2025-04-23,100,100,0,119.86,193.41,6.46,44.6,RECEIVED
SH8012840,POL0011119,C01,2026-02-13,2026-03-07,106,106,0,145.33,6.48,9.79,28.04,RECEIVED
SH8012841,POL0011120,C04,2026-01-07,2026-02-03,113,113,0,84.43,156.05,6.92,35.1,RECEIVED
SH8012842,POL0011121,C04,2025-05-02,2025-05-19,164,164,0,141.97,164.62,10.94,50.73,RECEIVED
SH8012843,POL0011122,C07,2025-08-26,2025-08-30,50,50,0,44.1,78.26,3.7,116.38,RECEIVED
SH8012844,POL0011123,C04,2025-11-07,2025-11-27,500,500,0,903.84,1795.36,81.24,23.62,RECEIVED
SH8012845,POL0011124,C02,2026-04-29,2026-05-17,100,100,0,34.61,30.18,2.42,79.31,RECEIVED
SH8012846,POL0011125,C02,2025-08-03,2025-08-09,500,500,0,1702.15,0.0,105.38,72.81,RECEIVED
SH8012847,POL0011126,C06,2025-06-19,2025-07-07,100,100,0,72.78,61.32,3.41,101.34,RECEIVED
SH8012848,POL0011127,C01,2026-03-13,2026-04-08,54,53,1,37.14,34.71,2.4,35.86,RECEIVED
SH8012849,POL0011128,C01,2025-08-27,2025-09-15,69,69,0,152.2,157.86,9.03,74.04,RECEIVED
SH8012850,POL0011128,C04,2025-09-01,2025-09-24,53,53,0,58.09,85.66,6.94,35.61,RECEIVED
SH8012851,POL0011129,C04,2025-07-31,2025-08-15,392,392,0,359.65,401.37,22.56,57.25,RECEIVED
SH8012852,POL0011130,C01,2025-11-27,2025-12-03,38,38,0,258.79,362.52,23.51,72.11,RECEIVED
SH8012853,POL0011131,C02,2026-03-30,2026-04-15,61,61,0,28.49,39.64,1.59,29.93,RECEIVED
SH8012854,POL0011132,C03,2026-02-25,2026-03-26,100,100,0,228.73,564.94,20.06,80.8,RECEIVED
SH8012855,POL0011133,C05,2025-02-18,2025-03-15,46,46,0,25.02,0.73,1.26,103.48,RECEIVED
SH8012856,POL0011134,C05,2025-07-29,2025-08-12,107,107,0,122.8,71.85,14.18,104.43,RECEIVED
SH8012857,POL0011134,C02,2025-07-30,2025-08-11,51,51,0,136.27,201.21,6.76,38.61,RECEIVED
SH8012858,POL0011135,C06,2025-08-11,2025-08-28,131,131,0,511.63,284.05,11.0,80.12,RECEIVED
SH8012859,POL0011136,C07,2025-09-09,2025-10-08,500,500,0,1530.49,985.57,86.64,78.79,RECEIVED
SH8012860,POL0011137,C02,2025-05-06,2025-05-12,73,73,0,709.01,0.0,18.37,28.7,RECEIVED
SH8012861,POL0011138,C03,2026-04-16,2026-04-28,45,45,0,24.62,62.43,3.5,80.9,RECEIVED
SH8012862,POL0011139,C07,2025-10-02,2025-10-10,500,500,0,965.61,1741.9,71.98,61.42,RECEIVED
SH8012863,POL0011140,C05,2026-04-17,2026-05-12,42,42,0,93.01,145.37,8.7,79.34,RECEIVED
SH8012864,POL0011141,C04,2025-07-10,2025-07-19,83,83,0,169.29,338.47,17.74,18.47,RECEIVED
SH8012865,POL0011142,C02,2025-09-17,2025-09-19,407,407,0,510.87,306.66,10.42,81.98,RECEIVED
SH8012866,POL0011143,C06,2025-11-24,2025-12-26,258,258,0,866.24,1458.03,50.93,77.66,RECEIVED
SH8012867,POL0011144,C07,2026-04-12,2026-05-07,26,26,0,16.59,2.55,0.89,44.43,RECEIVED
SH8012868,POL0011145,C06,2026-02-16,2026-02-21,208,208,0,5099.73,4033.15,288.4,40.95,RECEIVED
SH8012869,POL0011146,C06,2025-09-18,2025-10-08,22,22,0,237.94,190.83,9.59,55.84,RECEIVED
SH8012870,POL0011147,C05,2025-10-08,2025-10-11,500,489,11,1024.39,0.0,142.38,105.31,RECEIVED
SH8012871,POL0011148,C03,2025-02-18,2025-03-16,500,500,0,3002.97,14.01,184.1,61.42,RECEIVED
SH8012872,POL0011149,C05,2025-12-04,2025-12-08,191,190,1,137.23,74.96,12.83,18.28,RECEIVED
SH8012873,POL0011150,C07,2026-04-10,2026-04-21,26,26,0,151.95,68.73,8.37,88.38,RECEIVED
SH8012874,POL0011151,C05,2025-06-03,2025-06-16,500,500,0,630.89,525.7,41.88,96.64,RECEIVED
SH8012875,POL0011152,C01,2025-09-23,2025-10-08,50,50,0,101.69,157.09,5.37,84.35,RECEIVED
SH8012876,POL0011153,C04,2026-04-06,2026-04-10,152,152,0,295.46,0.0,43.7,69.96,RECEIVED
SH8012877,POL0011154,C06,2025-04-28,2025-06-03,500,500,0,2171.97,297.2,82.28,29.89,RECEIVED
SH8012878,POL0011155,C01,2025-02-20,2025-03-17,170,170,0,459.74,828.65,36.79,58.87,RECEIVED
SH8012879,POL0011156,C04,2026-03-24,2026-04-12,100,100,0,85.14,23.29,7.52,15.91,RECEIVED
SH8012880,POL0011157,C07,2025-06-01,2025-06-08,101,101,0,162.52,0.0,13.68,72.91,RECEIVED
SH8012881,POL0011158,C07,2025-02-01,2025-02-04,106,104,2,678.04,325.64,35.04,91.14,RECEIVED
SH8012882,POL0011159,C06,2025-09-27,2025-10-07,215,215,0,2972.22,1898.41,67.67,88.75,RECEIVED
SH8012883,POL0011160,C04,2025-07-01,2025-07-09,500,496,4,890.09,1159.43,64.2,26.75,RECEIVED
SH8012884,POL0011161,C06,2025-12-02,2025-12-10,119,119,0,1523.71,990.74,43.48,30.78,RECEIVED
SH8012885,POL0011162,C05,2025-03-15,2025-03-31,35,35,0,11.38,14.94,0.9,28.98,RECEIVED
SH8012886,POL0011162,C04,2025-03-15,2025-03-31,26,26,0,11.06,15.69,0.67,19.79,RECEIVED
SH8012887,POL0011163,C04,2025-10-04,2025-10-10,100,100,0,27.65,120.62,4.8,61.05,RECEIVED
SH8012888,POL0011164,C06,2025-06-12,2025-06-27,97,97,0,1003.29,22.88,38.03,17.19,RECEIVED
SH8012889,POL0011165,C05,2025-02-21,2025-03-07,500,484,16,1032.14,95.98,88.51,114.44,RECEIVED
SH8012890,POL0011166,C06,2025-04-24,2025-05-18,147,147,0,425.08,127.68,21.01,101.74,RECEIVED
SH8012891,POL0011167,C07,2025-07-02,2025-07-27,121,121,0,258.69,453.8,18.16,70.68,RECEIVED
SH8012892,POL0011168,C07,2026-04-01,2026-04-06,115,115,0,458.0,541.57,26.89,112.45,RECEIVED
SH8012893,POL0011169,C05,2025-07-01,2025-07-24,182,182,0,265.48,292.59,20.75,76.19,RECEIVED
SH8012894,POL0011170,C07,2026-02-12,2026-02-14,173,173,0,394.83,0.0,26.95,61.53,RECEIVED
SH8012895,POL0011171,C02,2025-02-19,2025-03-09,132,131,1,449.97,486.85,19.8,45.53,RECEIVED
SH8012896,POL0011172,C01,2026-03-14,2026-04-13,100,100,0,34.84,57.78,2.5,15.12,RECEIVED
SH8012897,POL0011173,C06,2025-10-18,2025-11-15,500,500,0,337.65,32.4,14.46,87.53,RECEIVED
SH8012898,POL0011174,C07,2025-08-03,2025-08-19,133,133,0,939.2,647.91,47.88,49.69,RECEIVED
SH8012899,POL0011175,C04,2025-09-18,2025-10-20,7,7,0,4.82,19.01,0.65,49.85,RECEIVED
SH8012900,POL0011175,C01,2025-09-23,2025-10-19,5,5,0,9.05,9.66,0.46,69.74,RECEIVED
SH8012901,POL0011176,C05,2025-08-03,2025-08-12,68,68,0,92.87,163.69,5.54,18.35,RECEIVED
SH8012902,POL0011176,C05,2025-07-31,2025-08-08,32,32,0,42.34,55.91,2.61,41.45,RECEIVED
SH8012903,POL0011177,C05,2026-02-15,2026-02-27,342,342,0,2293.89,4766.81,208.65,60.49,RECEIVED
SH8012904,POL0011178,C07,2025-09-27,2025-10-02,107,107,0,277.92,402.04,20.68,20.0,RECEIVED
SH8012905,POL0011179,C01,2026-02-19,2026-03-03,361,361,0,116.12,71.07,6.08,45.46,RECEIVED
SH8012906,POL0011180,C03,2025-08-09,2025-08-13,137,137,0,234.03,2.15,14.01,100.69,RECEIVED
SH8012907,POL0011181,C02,2025-06-04,2025-06-25,93,93,0,749.53,77.72,15.49,22.36,RECEIVED
SH8012908,POL0011181,C04,2025-06-01,2025-06-24,112,112,0,146.75,433.79,18.65,114.95,RECEIVED
SH8012909,POL0011182,C02,2025-05-26,2025-06-11,231,231,0,1360.12,2241.32,86.47,77.49,RECEIVED
SH8012910,POL0011183,C07,2026-01-21,2026-02-03,285,285,0,748.66,646.16,81.87,57.9,RECEIVED
SH8012911,POL0011184,C04,2026-03-13,2026-03-31,100,100,0,71.68,89.08,5.67,55.9,RECEIVED
SH8012912,POL0011185,C01,2025-12-20,2026-01-10,100,100,0,101.71,138.3,5.64,90.27,RECEIVED
SH8012913,POL0011186,C05,2025-11-09,2025-11-23,259,259,0,393.91,209.75,19.79,88.62,RECEIVED
SH8012914,POL0011187,C05,2025-06-28,2025-07-05,42,41,1,39.37,110.69,7.75,107.17,RECEIVED
SH8012915,POL0011187,C01,2025-07-01,2025-07-04,58,58,0,113.22,38.72,10.96,94.2,RECEIVED
SH8012916,POL0011188,C02,2026-04-29,2026-05-09,45,45,0,174.69,74.72,6.0,74.44,RECEIVED
SH8012917,POL0011189,C06,2025-01-20,2025-01-25,76,76,0,194.34,18.38,4.74,71.36,RECEIVED
SH8012918,POL0011189,C06,2025-01-19,2025-01-27,97,97,0,165.9,88.91,6.05,95.0,RECEIVED
SH8012919,POL0011190,C01,2025-10-25,2025-10-27,80,80,0,209.79,16.18,34.08,81.83,RECEIVED
SH8012920,POL0011190,C06,2025-10-09,2025-10-12,62,62,0,490.4,757.34,26.41,17.2,RECEIVED
SH8012921,POL0011191,C03,2025-04-01,2025-04-20,500,497,3,2291.38,4673.48,261.08,51.18,RECEIVED
SH8012922,POL0011192,C04,2025-04-16,2025-04-19,333,333,0,823.49,0.0,80.25,87.19,RECEIVED
SH8012923,POL0011193,C01,2025-12-27,2025-12-31,167,165,2,400.89,490.4,21.04,106.64,RECEIVED
SH8012924,POL0011194,C03,2025-02-16,2025-02-26,100,100,0,83.94,46.1,5.73,21.53,RECEIVED
SH8012925,POL0011195,C06,2025-09-11,2025-09-16,500,496,4,14684.73,6481.85,398.98,89.91,RECEIVED
SH8012926,POL0011196,C04,2025-11-14,2025-11-21,313,313,0,1521.71,146.81,81.97,80.01,RECEIVED
SH8012927,POL0011197,C04,2026-04-21,2026-05-16,82,81,1,278.92,600.05,30.43,105.84,RECEIVED
SH8012928,POL0011198,C05,2025-08-22,2025-09-01,132,132,0,499.82,662.4,27.51,104.0,RECEIVED
SH8012929,POL0011199,C06,2026-04-29,2026-05-19,479,479,0,733.95,95.91,29.54,67.95,RECEIVED
SH8012930,POL0011200,C06,2025-12-14,2025-12-29,269,259,10,412.84,522.46,19.84,108.88,RECEIVED
SH8012931,POL0011200,C04,2025-12-10,2025-12-28,231,231,0,90.83,377.24,17.69,99.78,RECEIVED
SH8012932,POL0011201,C06,2026-05-02,2026-05-20,30,30,0,356.38,579.15,20.63,25.93,RECEIVED
SH8012933,POL0011202,C06,2025-08-24,2025-09-22,500,500,0,1085.23,646.98,22.14,32.95,RECEIVED
SH8012934,POL0011203,C04,2025-02-11,2025-03-04,59,58,1,23.25,31.52,1.9,41.0,RECEIVED
SH8012935,POL0011204,C02,2025-05-10,2025-06-03,72,72,0,1125.41,17.89,24.47,68.45,RECEIVED
SH8012936,POL0011204,C06,2025-05-05,2025-05-29,32,32,0,467.44,96.64,10.88,115.13,RECEIVED
SH8012937,POL0011205,C03,2025-08-16,2025-08-25,147,147,0,290.32,361.6,16.32,86.32,RECEIVED
SH8012938,POL0011206,C03,2026-03-08,2026-03-26,124,124,0,56.5,170.1,5.77,103.08,RECEIVED
SH8012939,POL0011207,C04,2025-12-08,2025-12-12,42,42,0,51.81,250.3,9.36,104.26,RECEIVED
SH8012940,POL0011207,C05,2025-12-18,2025-12-22,52,52,0,85.17,256.96,11.59,17.21,RECEIVED
SH8012941,POL0011208,C05,2025-08-28,2025-09-22,500,500,0,1125.5,331.0,68.46,47.62,RECEIVED
SH8012942,POL0011209,C07,2025-03-16,2025-03-27,25,25,0,92.75,127.39,5.12,30.47,RECEIVED
SH8012943,POL0011209,C05,2025-03-20,2025-03-29,25,25,0,69.78,107.2,5.12,85.03,RECEIVED
SH8012944,POL0011210,C01,2025-08-24,2025-08-28,500,500,0,1229.6,1787.34,74.36,76.51,RECEIVED
SH8012945,POL0011211,C02,2025-10-26,2025-11-02,66,62,4,91.41,175.12,6.16,85.12,RECEIVED
SH8012946,POL0011212,C03,2025-08-06,2025-08-08,131,131,0,125.51,55.94,6.8,82.72,RECEIVED
SH8012947,POL0011213,C02,2025-05-22,2025-05-25,71,71,0,58.65,48.85,1.88,48.77,RECEIVED
SH8012948,POL0011214,C02,2025-11-18,2025-12-14,43,43,0,66.26,23.08,2.66,25.29,RECEIVED
SH8012949,POL0011215,C05,2025-06-16,2025-06-27,63,63,0,278.39,42.04,31.7,68.92,RECEIVED
SH8012950,POL0011216,C05,2026-03-04,2026-03-24,30,30,0,12.04,14.72,1.59,97.24,RECEIVED
SH8012951,POL0011216,C01,2026-02-27,2026-03-19,38,37,1,21.41,33.25,1.97,38.66,RECEIVED
SH8012952,POL0011217,C05,2025-06-28,2025-07-03,100,100,0,151.22,186.07,7.86,116.45,RECEIVED
SH8012953,POL0011218,C05,2025-07-28,2025-08-06,500,500,0,1998.88,2897.72,103.08,32.19,RECEIVED
SH8012954,POL0011219,C04,2025-03-04,2025-03-12,57,57,0,7.2,2.38,1.17,113.07,RECEIVED
SH8012955,POL0011220,C05,2025-09-14,2025-09-25,500,500,0,919.5,247.01,75.98,79.07,RECEIVED
SH8012956,POL0011221,C04,2025-09-04,2025-09-30,298,298,0,220.11,440.23,22.6,50.97,RECEIVED
SH8012957,POL0011221,C07,2025-09-03,2025-09-28,202,196,6,291.23,402.07,14.86,106.02,RECEIVED
SH8012958,POL0011222,C07,2025-03-13,2025-04-06,100,100,0,287.6,224.31,22.32,80.33,RECEIVED
SH8012959,POL0011223,C01,2025-12-21,2026-01-09,100,100,0,102.93,134.78,14.83,106.82,RECEIVED
SH8012960,POL0011224,C05,2026-02-16,2026-03-07,84,84,0,19.98,88.7,3.4,66.76,RECEIVED
SH8012961,POL0011225,C01,2026-04-05,2026-04-27,57,57,0,306.24,501.12,21.37,49.59,RECEIVED
SH8012962,POL0011226,C06,2025-11-07,2025-11-24,100,100,0,114.98,91.36,3.2,97.87,RECEIVED
SH8012963,POL0011227,C06,2025-05-27,2025-06-30,34,34,0,128.57,35.25,2.87,57.54,RECEIVED
SH8012964,POL0011228,C06,2026-02-13,2026-02-21,30,30,0,64.34,43.03,3.33,34.94,RECEIVED
SH8012965,POL0011229,C02,2025-08-24,2025-09-09,100,100,0,93.39,26.72,4.18,70.21,RECEIVED
SH8012966,POL0011230,C07,2025-11-20,2025-11-28,50,50,0,171.65,511.09,22.72,118.74,RECEIVED
SH8012967,POL0011231,C03,2026-02-12,2026-03-02,164,164,0,954.77,875.15,62.73,30.57,RECEIVED
SH8012968,POL0011232,C06,2025-10-02,2025-10-08,157,157,0,52.11,0.0,4.07,27.74,RECEIVED
SH8012969,POL0011233,C04,2025-08-18,2025-09-02,29,29,0,107.36,37.06,9.73,68.79,RECEIVED
SH8012970,POL0011234,C07,2025-06-12,2025-06-26,500,500,0,1589.87,3820.29,177.98,34.72,RECEIVED
SH8012971,POL0011235,C02,2025-08-17,2025-09-07,101,101,0,929.96,347.92,25.68,108.2,RECEIVED
SH8012972,POL0011236,C01,2025-02-26,2025-03-17,61,61,0,101.21,111.7,5.98,80.16,RECEIVED
SH8012973,POL0011237,C06,2025-04-20,2025-04-23,20,20,0,10.54,4.44,0.37,31.49,RECEIVED
SH8012974,POL0011238,C03,2026-02-18,2026-03-05,45,45,0,84.37,126.68,10.0,118.11,RECEIVED
SH8012975,POL0011239,C04,2025-08-06,2025-08-26,500,487,13,520.61,201.46,59.16,76.11,RECEIVED
SH8012976,POL0011240,C03,2025-11-11,2025-11-17,183,173,10,166.65,43.92,9.76,77.85,RECEIVED
SH8012977,POL0011241,C05,2025-09-06,2025-09-24,225,225,0,425.1,539.02,34.21,18.19,RECEIVED
SH8012978,POL0011242,C01,2025-10-26,2025-11-04,67,67,0,178.84,73.34,15.8,86.75,RECEIVED
SH8012979,POL0011242,C07,2025-10-22,2025-11-04,74,73,1,233.23,281.75,17.21,100.97,RECEIVED
SH8012980,POL0011243,C07,2025-12-26,2026-01-03,500,492,8,177.51,255.99,11.75,76.61,RECEIVED
SH8012981,POL0011244,C01,2026-05-19,2026-06-01,100,100,0,126.3,324.96,19.68,17.67,RECEIVED
SH8012982,POL0011245,C04,2025-06-03,2025-06-28,39,39,0,43.74,49.4,3.06,72.61,RECEIVED
SH8012983,POL0011246,C03,2025-02-02,2025-02-05,500,496,4,2373.81,0.0,185.13,102.02,RECEIVED
SH8012984,POL0011247,C01,2026-02-22,2026-02-24,500,481,19,1054.93,2137.5,73.29,73.31,RECEIVED
SH8012985,POL0011248,C06,2025-03-02,2025-03-17,100,100,0,156.77,56.55,4.18,41.21,RECEIVED
SH8012986,POL0011249,C03,2025-09-18,2025-10-02,187,187,0,169.38,158.57,16.62,74.78,RECEIVED
SH8012987,POL0011250,C07,2025-09-22,2025-10-27,29,29,0,135.7,157.85,11.22,30.0,RECEIVED
SH8012988,POL0011251,C02,2026-04-23,2026-05-22,103,103,0,422.49,422.21,17.38,40.02,RECEIVED
SH8012989,POL0011252,C04,2025-10-09,2025-10-24,500,500,0,1386.22,1098.53,184.56,98.12,RECEIVED
SH8012990,POL0011253,C02,2026-03-12,2026-03-18,178,177,1,262.4,324.8,12.14,70.16,RECEIVED
SH8012991,POL0011254,C07,2025-12-11,2025-12-19,476,476,0,518.1,275.09,30.44,49.8,RECEIVED
SH8012992,POL0011255,C04,2026-01-14,2026-01-25,500,500,0,1378.13,1345.03,123.5,37.39,RECEIVED
SH8012993,POL0011256,C03,2025-08-08,2025-09-01,145,145,0,93.68,64.46,6.08,117.75,RECEIVED
SH8012994,POL0011257,C03,2025-04-23,2025-05-24,355,355,0,2627.76,4373.5,154.38,117.37,RECEIVED
